Artist,City,Country (ISO 3166-1),Region (ISO 3166-2),Language (ISO 639-1)
"Dr. Dre feat. Jake Steed",Compton,US,US-CA,en
"Dr. Dre feat. Kurupt & Hittman",Compton,US,US-CA,en
"Dr. Dre feat. Mary J. Blige & Rell",Compton,US,US-CA,en
"Dr. Dre feat. Mel-Man & Charis Henry",Compton,US,US-CA,en
"Dr. Dre feat. Snoop Dogg",Compton,US,US-CA,en
"Dr. Dre feat. Snoop Dogg, Hittman & Six-Two",Compton,US,US-CA,en
"Dr. Dre feat. Traci Nelson, Ms. Roq & Eddie Griffin",Compton,US,US-CA,en
"Dr. Dre feat. Xzibit & Tray-Dee",Compton,US,US-CA,en
"Dr. Dre, DeFari, Xzibit, Knoc-Turn'Al, Time Bomb, King T, MC Ren, Kokane",Compton,US,US-CA,en
"Dr. Dre, Eminem, Xzibit",Compton,US,US-CA,en
"Dr. Dre, Hittman, Kurupt, Ms. Roq",Compton,US,US-CA,en
"Dr. Dre, Knoc-Turn'Al, Hittman",Compton,US,US-CA,en
"Dr. John",New Orleans,US,US-LA,en
"Dr. Lonnie Smith",Lackawanna,US,US-NY,en
"Earl Scruggs, Doc Watson & Ricky Skaggs",Shelby,US,US-NC,en
"Edie Brickell & New Bohemians",Dallas,US,US-TX,en
"Emanuel",Louisville,US,US-KY,en
"Emigrate",Berlin,DE,DE-BE,en
"Empire Of The Sun",Sydney,AU,AU-NSW,en
"Eric B. & Rakim",Long Island,US,US-NY,en
"Fairfield Convention",London,GB,GB-LND,en
"Fairfield Four",Nashville,US,US-TN,en
"Fightstar",London,GB,GB-LND,en
"Five Man Electrical Band",Ottawa,CA,CA-ON,en
"Flight Of The Conchords",Wellington,NZ,NZ-WGN,en
"Florence + The Machine",London,GB,GB-LND,en
"Flyleaf Vs. The Legion Of Doom",Belton,US,US-TX,en
"Frank Zappa and The Mothers with Captain Beefheart",Baltimore,US,US-MD,en
"Franki Valli",Newark,US,US-NJ,en
"Frankie Valli & The Four Seasons",Newark,US,US-NJ,en
"Free Blood",New York City,US,US-NY,en
"Friendly Fires",St Albans,GB,GB-HRT,en
"Fun.",New York City,US,US-NY,en
"G-Eazy",Oakland,US,US-CA,en
"George Lam (林子祥)",Hong Kong,CN,CN-HK,zh
"Ghostland Observatory",Austin,US,US-TX,en
"Godspeed You! Black Emperor",Montreal,CA,CA-QC,en
"Goose",Norwalk,US,US-CT,en
"Gwen Stefani and Sublime",Fullerton,US,US-CA,en
"Hank Williams Jr.",Shreveport,US,US-LA,en
"Harold Melvin & The Blue Notes",Philadelphia,US,US-PA,en
"Harry McClintock",Knoxville,US,US-TN,en
"HeartsRevolution",New York City,US,US-NY,en
"Herbert E. Sacker, Nina Simone, Mocean Worker",New York City,US,US-NY,en
"Hockey",Portland,US,US-OR,en
"Houndsmouth",New Albany,US,US-IN,en
"Iggy Pop & The Stooges",Ann Arbor,US,US-MI,en
"Iglu & Hartly",Los Angeles,US,US-CA,en
"InnerPartySystem",Mohnton,US,US-PA,en
"It Dies Today",Buffalo,US,US-NY,en
"J-Clutch",London,GB,GB-LND,en
"JUNIOR SENIOR",Aars,DK,DK-81,en
"James Holden, The Animal Spirits",Exeter,GB,GB-DEV,en
"James Ingram ft. Michael McDonald",Akron,US,US-OH,en
"Jay Ski, The Quad City DJ's",Jacksonville,US,US-FL,en
"Jay-Z feat. Fela Kuti",New York City,US,US-NY,en
"Jeannie C. Riley",Anson,US,US-TX,en
"Jellybones",London,GB,GB-LND,en
"Joey Bada$$",Brooklyn,US,US-NY,en
"Junior Boys",Hamilton,CA,CA-ON,en
"Justice",Paris,FR,FR-75,fr
"Kaiser Chiefs",Leeds,GB,GB-LDS,en
"Kesha",Los Angeles,US,US-CA,en
"Kesha, 3OH!3, DJ Skeet Skeet",Los Angeles,US,US-CA,en
"KiD CuDi ft. MGMT & Ratatat",Cleveland,US,US-OH,en
"Kid Cudi",Cleveland,US,US-OH,en
"Kid Sister",Chicago,US,US-IL,en
"Klaxons",London,GB,GB-LND,en
"Kweku Saunderson, Dai Burger",Detroit,US,US-MI,en
"L'Impératrice",Paris,FR,FR-75,fr
"LMFAO",Los Angeles,US,US-CA,en
"Lady Gaga",New York City,US,US-NY,en
"Ladyhawke",Masterton,NZ,NZ-WGN,en
"Larry Gatlin & The Gatlin Brothers",Seminole,US,US-TX,en
"Liam Finn + Eliza Jane",Auckland,NZ,NZ-AUK,en
"Lipps Inc.",Minneapolis,US,US-MN,en
"Lonnie Liston Smith & The Cosmic Echoes",Richmond,US,US-VA,en
"Los Angeles Philharmonic",Los Angeles,US,US-CA,en
"Luny Tunes, DJ Nelson, Wisin, Yandel",San Juan,PR,PR,es
"M.I.A.",London,GB,GB-LND,en
"M.O.P. ft Funkmaster Flex",Brooklyn,US,US-NY,en
"MGMT",Middletown,US,US-CT,en
"MSTRKRFT",Toronto,CA,CA-ON,en
"MSTRKRFT, N.O.R.E.",Toronto,CA,CA-ON,en
"Major Lazer",Kingston,JM,JM-01,en
"Maldita Vecindad",Mexico City,MX,MX-CMX,es
"Martin L. Gore",London,GB,GB-LND,en
"Mary J. Blige",New York City,US,US-NY,en
"Matt & Kim",Brooklyn,US,US-NY,en
"Metro Station",Los Angeles,US,US-CA,en
"Miike Snow",Stockholm,SE,SE-AB,en
"Mike + The Mechanics",Dover,GB,GB-KEN,en
"Miniature Tigers",Phoenix,US,US-AZ,en
"Moodymann",Detroit,US,US-MI,en
"Mr. Bungle",Eureka,US,US-CA,en
"Mr. Mister",Phoenix,US,US-AZ,en
"Mt. Joy",Philadelphia,US,US-PA,en
"Mötley Crüe",Los Angeles,US,US-CA,en
"N.A.S.A",Los Angeles,US,US-CA,en
"N.W.A",Compton,US,US-CA,en
"Natalie Imbruglia",Sydney,AU,AU-NSW,en
"Neon Trees",Provo,US,US-UT,en
"Neşe Karaböcek",Istanbul,TR,TR-34,tr
"Noah and the Whale",Twickenham,GB,GB-RIC,en
"O.A.R.",Rockville,US,US-MD,en
"OFWGKTA",Los Angeles,US,US-CA,en
"OMD",Wirral,GB,GB-WRL,en
